,code,name,lot_size,stock_type,stock_child_type,owner_stock_code
5325,HK.65453,腾讯汇丰八三牛C.C,10000,WARRANT,BULL,HK.00700
5326,HK.65456,腾讯汇丰八三牛D.C,10000,WARRANT,BULL,HK.00700
5327,HK.65460,金沙汇丰八三牛D.C,40000,WARRANT,BULL,HK.01928
5328,HK.65461,银河法兴七九熊D.P,10000,WARRANT,BEAR,HK.00027
5329,HK.65463,银河法兴七乙牛A.C,10000,WARRANT,BULL,HK.00027
5330,HK.65464,港交法兴七八熊D.P,10000,WARRANT,BEAR,HK.00388
5331,HK.65465,金沙法兴八三牛A.C,4000,WARRANT,BULL,HK.01928
5332,HK.65475,银河东亚七甲牛A.C,10000,WARRANT,BULL,HK.00027
5333,HK.65478,友邦东亚七甲牛C.C,20000,WARRANT,BULL,HK.01299
5334,HK.65484,银河汇丰七甲牛A.C,10000,WARRANT,BULL,HK.00027
5335,HK.65490,银河摩通七乙牛G.C,10000,WARRANT,BULL,HK.00027
5336,HK.65501,金沙汇丰七八牛A.C,4000,WARRANT,BULL,HK.01928
5337,HK.65507,恒指汇丰七乙熊A.P,10000,WARRANT,BEAR,HK.800000
5338,HK.65528,腾讯汇丰八一牛H.C,10000,WARRANT,BULL,HK.00700
5339,HK.65543,建行瑞信七乙牛C.C,10000,WARRANT,BULL,HK.00939
5340,HK.65544,工行瑞信七乙牛C.C,10000,WARRANT,BULL,HK.01398
5341,HK.65546,中行瑞信七甲牛B.C,10000,WARRANT,BULL,HK.03988
5342,HK.65555,中化摩通八一牛A.C,2000,WARRANT,BULL,HK.00386
5343,HK.65556,金沙摩通七乙牛C.C,4000,WARRANT,BULL,HK.01928
5344,HK.65571,港交汇丰七乙牛B.C,10000,WARRANT,BULL,HK.00388
5345,HK.65581,腾讯汇丰七乙牛A.C,10000,WARRANT,BULL,HK.00700
5346,HK.65586,中移东亚七乙牛C.C,50000,WARRANT,BULL,HK.00941
5347,HK.65588,友邦东亚七乙牛A.C,2000,WARRANT,BULL,HK.01299
5348,HK.65590,神华汇丰八七牛A.C,5000,WARRANT,BULL,HK.01088
5349,HK.65591,中联摩通七八牛A.C,2000,WARRANT,BULL,HK.00762
5350,HK.65592,平安摩通七九牛B.C,5000,WARRANT,BULL,HK.02318
5351,HK.65599,恒指瑞信八一牛P.C,10000,WARRANT,BULL,HK.800000
5352,HK.65605,腾讯瑞信七乙牛D.C,10000,WARRANT,BULL,HK.00700
5353,HK.65607,恒指汇丰七十牛A.C,10000,WARRANT,BULL,HK.800000
5354,HK.65608,恒指汇丰七九牛C.C,10000,WARRANT,BULL,HK.800000
5355,HK.65614,夏三汇丰七九牛A.C,20000,WARRANT,BULL,HK.03188
5356,HK.65616,夏三汇丰七十牛A.C,20000,WARRANT,BULL,HK.03188
5357,HK.65621,港交瑞信七甲牛B.C,10000,WARRANT,BULL,HK.00388
5358,HK.65622,恒指法兴八八牛F.C,10000,WARRANT,BULL,HK.800000
5359,HK.65635,腾讯摩通七甲牛O.C,1000,WARRANT,BULL,HK.00700
5360,HK.65637,海油摩通八二牛A.C,1000,WARRANT,BULL,HK.00883
5361,HK.65638,中油摩通八一牛A.C,2000,WARRANT,BULL,HK.00857
5362,HK.65644,南中法兴八二牛B.C,2000,WARRANT,BULL,HK.02822
5363,HK.65647,恒指瑞信八一牛V.C,10000,WARRANT,BULL,HK.800000
5364,HK.65662,腾讯瑞信八一牛A.C,10000,WARRANT,BULL,HK.00700
5365,HK.65670,腾讯摩通七乙牛O.C,1000,WARRANT,BULL,HK.00700
5366,HK.65674,恒指瑞银七乙牛D.C,10000,WARRANT,BULL,HK.800000
5367,HK.65681,金沙海通八三牛A.C,40000,WARRANT,BULL,HK.01928
5368,HK.65682,银河海通八五牛A.C,100000,WARRANT,BULL,HK.00027
5369,HK.65683,中化海通八三牛A.C,20000,WARRANT,BULL,HK.00386
5370,HK.65687,平安海通八三牛A.C,50000,WARRANT,BULL,HK.02318
5371,HK.65688,恒指麦银八三牛A.C,10000,WARRANT,BULL,HK.800000
5372,HK.65689,恒指麦银八三牛B.C,10000,WARRANT,BULL,HK.800000
5373,HK.65691,恒指麦银八三牛C.C,10000,WARRANT,BULL,HK.800000
5374,HK.65692,腾讯汇丰八一牛I.C,10000,WARRANT,BULL,HK.00700
5375,HK.65699,吉利汇丰八三熊D.P,50000,WARRANT,BEAR,HK.00175
5376,HK.65703,金沙瑞信八一牛A.C,4000,WARRANT,BULL,HK.01928
5377,HK.65705,汇丰瑞信七乙牛G.C,4000,WARRANT,BULL,HK.00005
5378,HK.65710,腾讯瑞信七乙牛E.C,10000,WARRANT,BULL,HK.00700
5379,HK.65724,恒指摩通八一牛X.C,10000,WARRANT,BULL,HK.800000
5380,HK.65727,腾讯摩通八一牛C.C,1000,WARRANT,BULL,HK.00700
5381,HK.65733,联想汇丰七四熊A.P,20000,WARRANT,BEAR,HK.00992
5382,HK.65739,华地东亚七甲牛A.C,20000,WARRANT,BULL,HK.01109
5383,HK.65740,恒指法巴八八牛A.C,10000,WARRANT,BULL,HK.800000
5384,HK.65741,恒指法巴八八牛B.C,10000,WARRANT,BULL,HK.800000
5385,HK.65743,华地东亚七乙牛A.C,20000,WARRANT,BULL,HK.01109
5386,HK.65746,中联东亚七七牛A.C,20000,WARRANT,BULL,HK.00762
5387,HK.65751,中油汇丰七六牛A.C,20000,WARRANT,BULL,HK.00857
5388,HK.65770,夏三瑞银七八牛B.C,2000,WARRANT,BULL,HK.03188
5389,HK.65771,腾讯麦银七十牛A.C,10000,WARRANT,BULL,HK.00700
5390,HK.65781,恒指高盛八二牛F.C,10000,WARRANT,BULL,HK.800000
5391,HK.65782,腾讯东亚七乙牛F.C,10000,WARRANT,BULL,HK.00700
5392,HK.65785,恒指摩通八一牛H.C,10000,WARRANT,BULL,HK.800000
5393,HK.65788,神华东亚七乙牛A.C,5000,WARRANT,BULL,HK.01088
5394,HK.65791,恒指瑞信八一牛X.C,10000,WARRANT,BULL,HK.800000
5395,HK.65792,平安摩通七九牛C.C,5000,WARRANT,BULL,HK.02318
5396,HK.65794,恒指瑞信八一牛Y.C,10000,WARRANT,BULL,HK.800000
5397,HK.65797,海油瑞信八二牛A.C,1000,WARRANT,BULL,HK.00883
5398,HK.65798,海油瑞信八一牛A.C,1000,WARRANT,BULL,HK.00883
5399,HK.65799,海油瑞信八三牛A.C,1000,WARRANT,BULL,HK.00883
5400,HK.65819,腾讯瑞信八一牛B.C,1000,WARRANT,BULL,HK.00700
5401,HK.65822,腾讯瑞信七乙牛F.C,1000,WARRANT,BULL,HK.00700
5402,HK.65834,长和法兴七九熊A.P,5000,WARRANT,BEAR,HK.00001
5403,HK.65841,恒指法兴八七牛L.C,10000,WARRANT,BULL,HK.800000
5404,HK.65843,恒指法兴八八牛H.C,10000,WARRANT,BULL,HK.800000
5405,HK.65845,恒指瑞银七九牛R.C,10000,WARRANT,BULL,HK.800000
5406,HK.65846,南中法兴七九熊A.P,2000,WARRANT,BEAR,HK.02822
5407,HK.65850,恒指摩通七甲牛R.C,10000,WARRANT,BULL,HK.800000
5408,HK.65851,海油摩通八三牛A.C,1000,WARRANT,BULL,HK.00883
5409,HK.65852,中企摩通七乙熊A.P,10000,WARRANT,BEAR,HK.800100
5410,HK.65856,恒指摩通八一牛J.C,10000,WARRANT,BULL,HK.800000
5411,HK.65863,恒指瑞信八一牛K.C,10000,WARRANT,BULL,HK.800000
5412,HK.65871,神华瑞信七乙牛C.C,5000,WARRANT,BULL,HK.01088
5413,HK.65875,吉利瑞信七甲熊D.P,5000,WARRANT,BEAR,HK.00175
5414,HK.65880,恒指瑞银八一牛S.C,10000,WARRANT,BULL,HK.800000
5415,HK.65886,中油瑞银七乙牛A.C,2000,WARRANT,BULL,HK.00857
5416,HK.65891,恒指瑞银七甲牛P.C,10000,WARRANT,BULL,HK.800000
5417,HK.65893,恒指高盛八一牛N.C,10000,WARRANT,BULL,HK.800000
5418,HK.65894,中油汇丰七甲熊B.P,20000,WARRANT,BEAR,HK.00857
5419,HK.65903,恒指法兴八九牛A.C,10000,WARRANT,BULL,HK.800000
5420,HK.65905,恒指法兴八十牛C.C,10000,WARRANT,BULL,HK.800000
5421,HK.65906,港交法兴七九牛A.C,10000,WARRANT,BULL,HK.00388
5422,HK.65907,恒指摩通八三牛B.C,10000,WARRANT,BULL,HK.800000
5423,HK.65914,万科汇丰七甲牛A.C,1000,WARRANT,BULL,HK.02202
5424,HK.65917,吉利摩通七九熊B.P,5000,WARRANT,BEAR,HK.00175
5425,HK.65921,港交法兴七二熊A.P,10000,WARRANT,BEAR,HK.00388
5426,HK.65922,汇丰法兴八六牛A.C,4000,WARRANT,BULL,HK.00005
5427,HK.65931,恒指法巴八八牛C.C,10000,WARRANT,BULL,HK.800000
5428,HK.65933,恒指汇丰七甲牛R.C,10000,WARRANT,BULL,HK.800000
5429,HK.65937,海油汇丰八一牛A.C,10000,WARRANT,BULL,HK.00883
5430,HK.65938,恒指汇丰七十牛R.C,10000,WARRANT,BULL,HK.800000
5431,HK.65941,海油汇丰八七牛A.C,10000,WARRANT,BULL,HK.00883
5432,HK.65945,吉利汇丰八四熊A.P,50000,WARRANT,BEAR,HK.00175
5433,HK.65952,吉利汇丰八四熊B.P,50000,WARRANT,BEAR,HK.00175
5434,HK.65953,腾讯汇丰七乙牛E.C,10000,WARRANT,BULL,HK.00700
5435,HK.65957,汇丰法兴八九牛B.C,4000,WARRANT,BULL,HK.00005
5436,HK.65967,中险法兴七乙牛A.C,2000,WARRANT,BULL,HK.02328
5437,HK.65968,腾讯瑞信七甲熊E.P,1000,WARRANT,BEAR,HK.00700
5438,HK.65969,汇丰瑞银七甲牛E.C,4000,WARRANT,BULL,HK.00005
5439,HK.65970,腾讯瑞信七乙牛G.C,1000,WARRANT,BULL,HK.00700
5440,HK.65973,平安瑞信七乙熊A.P,5000,WARRANT,BEAR,HK.02318
5441,HK.65974,恒指瑞信八一牛Z.C,10000,WARRANT,BULL,HK.800000
5442,HK.65979,腾讯摩通七十牛M.C,1000,WARRANT,BULL,HK.00700
5443,HK.65983,恒指摩通八一牛S.C,10000,WARRANT,BULL,HK.800000
5444,HK.65987,农行汇丰七八牛B.C,10000,WARRANT,BULL,HK.01288
5445,HK.65991,恒指法兴八九牛B.C,10000,WARRANT,BULL,HK.800000
5446,HK.65993,中险法兴七九牛A.C,2000,WARRANT,BULL,HK.02328
5447,HK.66000,中化法兴七十牛A.C,2000,WARRANT,BULL,HK.00386
5448,HK.66006,中化法兴七七牛A.C,2000,WARRANT,BULL,HK.00386
5449,HK.66009,恒指瑞银七乙牛E.C,10000,WARRANT,BULL,HK.800000
5450,HK.66013,恒指高盛八二牛G.C,10000,WARRANT,BULL,HK.800000
5451,HK.66020,恒指汇丰七甲牛T.C,10000,WARRANT,BULL,HK.800000
5452,HK.66022,港交汇丰七乙牛C.C,10000,WARRANT,BULL,HK.00388
5453,HK.66026,腾讯东亚八三牛A.C,10000,WARRANT,BULL,HK.00700
5454,HK.66030,中油东亚八三牛A.C,20000,WARRANT,BULL,HK.00857
5455,HK.66041,神华东亚八三牛A.C,5000,WARRANT,BULL,HK.01088
5456,HK.66053,银河瑞信七甲熊A.P,10000,WARRANT,BEAR,HK.00027
5457,HK.66054,恒指摩通八二牛A.C,10000,WARRANT,BULL,HK.800000
5458,HK.66056,银河瑞信七乙牛E.C,10000,WARRANT,BULL,HK.00027
5459,HK.66057,腾讯瑞信八一牛C.C,1000,WARRANT,BULL,HK.00700
5460,HK.66059,恒指瑞信七甲牛I.C,10000,WARRANT,BULL,HK.800000
5461,HK.66067,腾讯瑞银七六牛H.C,10000,WARRANT,BULL,HK.00700
5462,HK.66075,恒指高盛八一牛R.C,10000,WARRANT,BULL,HK.800000
5463,HK.66077,中寿瑞信七九牛D.C,10000,WARRANT,BULL,HK.02628
5464,HK.66079,中移瑞信七甲牛A.C,5000,WARRANT,BULL,HK.00941
5465,HK.66081,中移瑞信七十牛C.C,5000,WARRANT,BULL,HK.00941
5466,HK.66089,平安麦银八三牛A.C,50000,WARRANT,BULL,HK.02318
5467,HK.66093,汇丰麦银八三牛A.C,40000,WARRANT,BULL,HK.00005
5468,HK.66098,汇丰麦银八三熊A.P,40000,WARRANT,BEAR,HK.00005
5469,HK.66106,腾讯摩通七甲牛P.C,1000,WARRANT,BULL,HK.00700
5470,HK.66108,中移摩通七五熊A.P,5000,WARRANT,BEAR,HK.00941
5471,HK.66113,恒指瑞银七十牛J.C,10000,WARRANT,BULL,HK.800000
5472,HK.66116,腾讯法兴七八牛A.C,10000,WARRANT,BULL,HK.00700
5473,HK.66118,恒指瑞银七十牛B.C,10000,WARRANT,BULL,HK.800000
5474,HK.66119,腾讯法兴七八牛B.C,10000,WARRANT,BULL,HK.00700
5475,HK.66121,腾讯法兴七六牛A.C,10000,WARRANT,BULL,HK.00700
5476,HK.66129,恒指汇丰七十熊L.P,10000,WARRANT,BEAR,HK.800000
5477,HK.66132,腾讯汇丰八三牛E.C,10000,WARRANT,BULL,HK.00700
5478,HK.66133,腾讯汇丰八三牛F.C,10000,WARRANT,BULL,HK.00700
5479,HK.66134,恒指海通八一牛C.C,10000,WARRANT,BULL,HK.800000
5480,HK.66138,恒指海通七乙牛N.C,10000,WARRANT,BULL,HK.800000
5481,HK.66139,恒指海通七乙牛O.C,10000,WARRANT,BULL,HK.800000
5482,HK.66151,恒指海通七甲熊A.P,10000,WARRANT,BEAR,HK.800000
5483,HK.66152,恒指海通七七熊A.P,10000,WARRANT,BEAR,HK.800000
5484,HK.66154,恒指海通七八熊A.P,10000,WARRANT,BEAR,HK.800000
5485,HK.66163,恒指海通八二牛A.C,10000,WARRANT,BULL,HK.800000
5486,HK.66164,腾讯瑞银七七牛B.C,10000,WARRANT,BULL,HK.00700
5487,HK.66168,腾讯瑞银七七牛C.C,10000,WARRANT,BULL,HK.00700
5488,HK.66170,腾讯瑞银七七牛D.C,10000,WARRANT,BULL,HK.00700
5489,HK.66184,恒指法巴八二熊X.P,10000,WARRANT,BEAR,HK.800000
5490,HK.66185,恒指法巴八二熊Y.P,10000,WARRANT,BEAR,HK.800000
5491,HK.66186,海油汇丰七甲熊A.P,10000,WARRANT,BEAR,HK.00883
5492,HK.66195,恒指法巴八二熊Z.P,10000,WARRANT,BEAR,HK.800000
5493,HK.66196,恒指法巴八二熊K.P,10000,WARRANT,BEAR,HK.800000
5494,HK.66197,恒指法巴八二熊N.P,10000,WARRANT,BEAR,HK.800000
5495,HK.66206,港交汇丰七六熊C.P,10000,WARRANT,BEAR,HK.00388
5496,HK.66216,恒指法兴八一牛D.C,10000,WARRANT,BULL,HK.800000
5497,HK.66222,A中法兴七四牛C.C,1000,WARRANT,BULL,HK.02823
5498,HK.66232,腾讯摩通七乙牛P.C,1000,WARRANT,BULL,HK.00700
5499,HK.66233,腾讯摩通八三熊A.P,1000,WARRANT,BEAR,HK.00700
5500,HK.66234,海油摩通七乙牛B.C,1000,WARRANT,BULL,HK.00883
5501,HK.66246,新地汇丰七乙牛C.C,100000,WARRANT,BULL,HK.00016
5502,HK.66247,恒指摩通八八牛B.C,10000,WARRANT,BULL,HK.800000
5503,HK.66250,神华瑞信八一牛A.C,5000,WARRANT,BULL,HK.01088
5504,HK.66252,中移汇丰七乙牛B.C,50000,WARRANT,BULL,HK.00941
5505,HK.66254,中险汇丰七乙牛A.C,20000,WARRANT,BULL,HK.02328
5506,HK.66255,吉利汇丰七乙牛A.C,50000,WARRANT,BULL,HK.00175
5507,HK.66256,中联瑞信八二牛A.C,2000,WARRANT,BULL,HK.00762
5508,HK.66257,腾讯瑞信八一牛D.C,1000,WARRANT,BULL,HK.00700
5509,HK.66260,恒指瑞信七七熊J.P,10000,WARRANT,BEAR,HK.800000
5510,HK.66261,腾讯瑞信七六牛B.C,10000,WARRANT,BULL,HK.00700
5511,HK.66262,恒指瑞信七七熊K.P,10000,WARRANT,BEAR,HK.800000
5512,HK.66263,恒指瑞信七六熊Z.P,10000,WARRANT,BEAR,HK.800000
5513,HK.66268,平安瑞信七九牛A.C,5000,WARRANT,BULL,HK.02318
5514,HK.66269,腾讯瑞信七甲熊F.P,1000,WARRANT,BEAR,HK.00700
5515,HK.66272,恒指瑞信七八熊G.P,10000,WARRANT,BEAR,HK.800000
5516,HK.66275,平安瑞信七九牛B.C,5000,WARRANT,BULL,HK.02318
5517,HK.66278,恒指瑞信七八熊H.P,10000,WARRANT,BEAR,HK.800000
5518,HK.66279,恒指瑞信八二牛E.C,10000,WARRANT,BULL,HK.800000
5519,HK.66281,恒指法兴七七熊O.P,10000,WARRANT,BEAR,HK.800000
5520,HK.66284,恒指法兴七八熊R.P,10000,WARRANT,BEAR,HK.800000
5521,HK.66288,恒指法兴八九牛C.C,10000,WARRANT,BULL,HK.800000
5522,HK.66301,恒指高盛七六熊Q.P,10000,WARRANT,BEAR,HK.800000
5523,HK.66303,恒指高盛七六熊R.P,10000,WARRANT,BEAR,HK.800000
5524,HK.66305,恒指高盛七七熊N.P,10000,WARRANT,BEAR,HK.800000
5525,HK.66308,汇丰摩通七七牛C.C,4000,WARRANT,BULL,HK.00005
5526,HK.66309,恒指高盛七七熊O.P,10000,WARRANT,BEAR,HK.800000
5527,HK.66310,恒指高盛七七熊P.P,10000,WARRANT,BEAR,HK.800000
5528,HK.66319,腾讯汇丰八三牛G.C,10000,WARRANT,BULL,HK.00700
5529,HK.66320,腾讯汇丰八三牛H.C,10000,WARRANT,BULL,HK.00700
5530,HK.66321,中联汇丰八三牛B.C,20000,WARRANT,BULL,HK.00762
5531,HK.66322,银河汇丰八三牛B.C,100000,WARRANT,BULL,HK.00027
5532,HK.66329,腾讯汇丰七七牛G.C,10000,WARRANT,BULL,HK.00700
5533,HK.66333,中油汇丰八三熊A.P,20000,WARRANT,BEAR,HK.00857
5534,HK.66344,腾讯法巴八八牛A.C,10000,WARRANT,BULL,HK.00700
5535,HK.66346,银河东亚七乙牛F.C,10000,WARRANT,BULL,HK.00027
5536,HK.66350,腾讯东亚七乙牛G.C,10000,WARRANT,BULL,HK.00700
5537,HK.66351,港交东亚七乙牛D.C,10000,WARRANT,BULL,HK.00388
5538,HK.66352,平安东亚七乙牛E.C,5000,WARRANT,BULL,HK.02318
5539,HK.66355,恒指法兴七八熊S.P,10000,WARRANT,BEAR,HK.800000
5540,HK.66379,恒指法兴八十牛E.C,10000,WARRANT,BULL,HK.800000
5541,HK.66384,恒指瑞银七六熊H.P,10000,WARRANT,BEAR,HK.800000
5542,HK.66385,恒指瑞银七六熊I.P,10000,WARRANT,BEAR,HK.800000
5543,HK.66386,恒指瑞银七六熊L.P,10000,WARRANT,BEAR,HK.800000
5544,HK.66388,恒指瑞银七六熊M.P,10000,WARRANT,BEAR,HK.800000
5545,HK.66391,恒指瑞银七八熊A.P,10000,WARRANT,BEAR,HK.800000
5546,HK.66398,港交瑞银七九牛J.C,10000,WARRANT,BULL,HK.00388
5547,HK.66405,恒指瑞银八一牛U.C,10000,WARRANT,BULL,HK.800000
5548,HK.66406,平安瑞银七十牛D.C,5000,WARRANT,BULL,HK.02318
5549,HK.66414,恒指瑞信七七熊L.P,10000,WARRANT,BEAR,HK.800000
5550,HK.66418,恒指瑞信七八熊I.P,10000,WARRANT,BEAR,HK.800000
5551,HK.66420,恒指瑞信八二牛I.C,10000,WARRANT,BULL,HK.800000
5552,HK.66425,中寿瑞信八一熊A.P,10000,WARRANT,BEAR,HK.02628
5553,HK.66426,金沙瑞信八乙牛A.C,4000,WARRANT,BULL,HK.01928
5554,HK.66437,长汽东亚七乙牛A.C,5000,WARRANT,BULL,HK.02333
5555,HK.66441,恒指摩通八八牛D.C,10000,WARRANT,BULL,HK.800000
5556,HK.66442,腾讯摩通八一牛D.C,1000,WARRANT,BULL,HK.00700
5557,HK.66443,腾讯摩通七甲牛Q.C,1000,WARRANT,BULL,HK.00700
5558,HK.66447,中联摩通八二牛A.C,2000,WARRANT,BULL,HK.00762
5559,HK.66455,腾讯摩通八四熊A.P,1000,WARRANT,BEAR,HK.00700
5560,HK.66457,银河摩通八二牛A.C,10000,WARRANT,BULL,HK.00027
5561,HK.66459,金沙摩通八一牛A.C,4000,WARRANT,BULL,HK.01928
5562,HK.66460,腾讯瑞信八一牛E.C,1000,WARRANT,BULL,HK.00700
5563,HK.66463,恒指高盛七六熊T.P,10000,WARRANT,BEAR,HK.800000
5564,HK.66465,恒指高盛七六熊U.P,10000,WARRANT,BEAR,HK.800000
5565,HK.66467,恒指法巴八二熊O.P,10000,WARRANT,BEAR,HK.800000
5566,HK.66468,恒指法巴八二熊A.P,10000,WARRANT,BEAR,HK.800000
5567,HK.66473,腾讯海通八二牛B.C,10000,WARRANT,BULL,HK.00700
5568,HK.66477,吉利海通八二牛A.C,50000,WARRANT,BULL,HK.00175
5569,HK.66478,汇丰海通八二牛A.C,40000,WARRANT,BULL,HK.00005
5570,HK.66479,腾讯麦银七十熊B.P,10000,WARRANT,BEAR,HK.00700
5571,HK.66482,神华东亚八三牛B.C,5000,WARRANT,BULL,HK.01088
5572,HK.66486,银河法兴七乙牛B.C,10000,WARRANT,BULL,HK.00027
5573,HK.66487,银河法兴八一牛C.C,10000,WARRANT,BULL,HK.00027
5574,HK.66492,港交法兴八一牛C.C,10000,WARRANT,BULL,HK.00388
5575,HK.66494,恒指汇丰七甲牛D.C,10000,WARRANT,BULL,HK.800000
5576,HK.66496,腾讯法兴七乙牛C.C,10000,WARRANT,BULL,HK.00700
5577,HK.66498,腾讯法兴七乙牛D.C,10000,WARRANT,BULL,HK.00700
5578,HK.66500,腾讯法兴七乙牛E.C,10000,WARRANT,BULL,HK.00700
5579,HK.66502,腾讯法兴八一牛D.C,10000,WARRANT,BULL,HK.00700
5580,HK.66503,腾讯法兴八一牛E.C,10000,WARRANT,BULL,HK.00700
5581,HK.66506,腾讯法兴八一牛F.C,10000,WARRANT,BULL,HK.00700
5582,HK.66507,恒指海通七十牛R.C,10000,WARRANT,BULL,HK.800000
5583,HK.66508,恒指汇丰七甲牛E.C,10000,WARRANT,BULL,HK.800000
5584,HK.66516,万科汇丰八一牛A.C,1000,WARRANT,BULL,HK.02202
5585,HK.66526,神华汇丰七乙牛A.C,5000,WARRANT,BULL,HK.01088
5586,HK.66532,恒指瑞银七六熊V.P,10000,WARRANT,BEAR,HK.800000
5587,HK.66534,南中汇丰八一牛A.C,2000,WARRANT,BULL,HK.02822
5588,HK.66537,恒指瑞银七六熊Q.P,10000,WARRANT,BEAR,HK.800000
5589,HK.66541,南中汇丰八一牛B.C,2000,WARRANT,BULL,HK.02822
5590,HK.66544,腾讯瑞银七七熊A.P,10000,WARRANT,BEAR,HK.00700
5591,HK.66547,腾讯瑞银七八熊A.P,10000,WARRANT,BEAR,HK.00700
5592,HK.66560,恒指瑞银八一牛W.C,10000,WARRANT,BULL,HK.800000
5593,HK.66561,恒指法兴七七熊Q.P,10000,WARRANT,BEAR,HK.800000
5594,HK.66562,恒指法兴七七熊R.P,10000,WARRANT,BEAR,HK.800000
5595,HK.66563,恒指法兴七八熊T.P,10000,WARRANT,BEAR,HK.800000
5596,HK.66564,恒指法兴七八熊U.P,10000,WARRANT,BEAR,HK.800000
5597,HK.66565,恒指法兴七八熊V.P,10000,WARRANT,BEAR,HK.800000
5598,HK.66567,恒指法兴七八熊W.P,10000,WARRANT,BEAR,HK.800000
5599,HK.66569,中企法巴七九牛B.C,10000,WARRANT,BULL,HK.800100
5600,HK.66574,中企法巴八二熊A.P,10000,WARRANT,BEAR,HK.800100
5601,HK.66575,中企法巴八二熊B.P,10000,WARRANT,BEAR,HK.800100
5602,HK.66576,中企法巴八二熊C.P,10000,WARRANT,BEAR,HK.800100
5603,HK.66586,恒指摩通七六熊N.P,10000,WARRANT,BEAR,HK.800000
5604,HK.66587,恒指摩通七七熊Y.P,10000,WARRANT,BEAR,HK.800000
5605,HK.66589,恒指摩通七七熊Z.P,10000,WARRANT,BEAR,HK.800000
5606,HK.66594,腾讯摩通八一牛E.C,1000,WARRANT,BULL,HK.00700
5607,HK.66597,腾讯摩通八三熊B.P,1000,WARRANT,BEAR,HK.00700
5608,HK.66598,腾讯摩通八四熊B.P,1000,WARRANT,BEAR,HK.00700
5609,HK.66605,港交摩通八三熊A.P,1000,WARRANT,BEAR,HK.00388
5610,HK.66611,中联摩通八三牛A.C,2000,WARRANT,BULL,HK.00762
5611,HK.66613,恒指瑞信七七熊M.P,10000,WARRANT,BEAR,HK.800000
5612,HK.66614,恒指瑞信七六熊B.P,10000,WARRANT,BEAR,HK.800000
5613,HK.66615,恒指瑞信七七熊N.P,10000,WARRANT,BEAR,HK.800000
5614,HK.66619,恒指瑞信七六熊K.P,10000,WARRANT,BEAR,HK.800000
5615,HK.66620,恒指瑞信七八熊J.P,10000,WARRANT,BEAR,HK.800000
5616,HK.66622,恒指瑞信七七熊O.P,10000,WARRANT,BEAR,HK.800000
5617,HK.66628,银河瑞信七乙熊D.P,10000,WARRANT,BEAR,HK.00027
5618,HK.66639,恒指瑞信七七熊P.P,10000,WARRANT,BEAR,HK.800000
5619,HK.66643,恒指法巴八二熊J.P,10000,WARRANT,BEAR,HK.800000
5620,HK.66645,中海法兴七乙牛A.C,2000,WARRANT,BULL,HK.00688
5621,HK.66646,中企法巴八二熊D.P,10000,WARRANT,BEAR,HK.800100
5622,HK.66655,中寿法兴七九熊C.P,10000,WARRANT,BEAR,HK.02628
5623,HK.66658,中移法兴七十熊A.P,5000,WARRANT,BEAR,HK.00941
5624,HK.66663,银河法兴七九熊E.P,10000,WARRANT,BEAR,HK.00027
5625,HK.66664,万科法兴八五牛A.C,1000,WARRANT,BULL,HK.02202
5626,HK.66666,南中法兴七四牛B.C,2000,WARRANT,BULL,HK.02822
5627,HK.66676,A中法兴七八熊B.P,1000,WARRANT,BEAR,HK.02823
5628,HK.66680,中油法兴八八牛A.C,2000,WARRANT,BULL,HK.00857
5629,HK.66681,中油法兴七十熊A.P,2000,WARRANT,BEAR,HK.00857
5630,HK.66683,金沙法兴八一牛D.C,4000,WARRANT,BULL,HK.01928
5631,HK.66684,腾讯法兴七九熊A.P,10000,WARRANT,BEAR,HK.00700
5632,HK.66685,腾讯法兴七十熊B.P,10000,WARRANT,BEAR,HK.00700
5633,HK.66689,恒指高盛七六熊V.P,10000,WARRANT,BEAR,HK.800000
5634,HK.66690,恒指高盛七六熊W.P,10000,WARRANT,BEAR,HK.800000
5635,HK.66699,恒指摩通七十牛H.C,10000,WARRANT,BULL,HK.800000
5636,HK.66700,恒指汇丰七乙熊G.P,10000,WARRANT,BEAR,HK.800000
5637,HK.66701,恒指汇丰七乙熊H.P,10000,WARRANT,BEAR,HK.800000
5638,HK.66703,恒指瑞银七六熊A.P,10000,WARRANT,BEAR,HK.800000
5639,HK.66705,金沙瑞银八一牛A.C,4000,WARRANT,BULL,HK.01928
5640,HK.66708,恒指瑞银八一牛Y.C,10000,WARRANT,BULL,HK.800000
5641,HK.66709,恒指瑞银七六熊S.P,10000,WARRANT,BEAR,HK.800000
5642,HK.66715,恒指瑞银七六熊X.P,10000,WARRANT,BEAR,HK.800000
5643,HK.66716,恒指瑞银七六熊N.P,10000,WARRANT,BEAR,HK.800000
5644,HK.66718,汇丰东亚八一牛B.C,40000,WARRANT,BULL,HK.00005
5645,HK.66721,恒指瑞信七七熊R.P,10000,WARRANT,BEAR,HK.800000
5646,HK.66722,瑞声法兴八六牛A.C,5000,WARRANT,BULL,HK.02018
5647,HK.66723,恒指瑞信七七熊S.P,10000,WARRANT,BEAR,HK.800000
5648,HK.66728,恒指瑞信七七熊T.P,10000,WARRANT,BEAR,HK.800000
5649,HK.66729,恒指瑞信七八熊K.P,10000,WARRANT,BEAR,HK.800000
